Zeit;Heizlast_Netz_kW;Gesamtwärmebedarf_Gebäude_kW;Vorlauftemperatur_Netz_°C;Rücklauftemperatur_Netz_°C;Massenstrom_Netzpumpe_kg_s;Delta_p_Netzpumpe_bar;Rücklaufdruck_Netzpumpe_bar;Vorlaufdruck_Netzpumpe_bar
2021-01-03T19:00:00;33.616460398757084;29.64849157610738;85.0;58.745307159733954;0.30485670471397924;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T20:00:00;32.59456636168031;28.60481900419719;85.0;59.573722542590815;0.3052201035521178;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T21:00:00;29.90852324371625;25.919316690744584;85.0;59.927498970393856;0.2840194105239387;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T22:00:00;25.742353441072577;21.776892142544565;85.0;59.64807826075537;0.24176201846647724;1.1639806822860312;2.5;3.6639806822860312
2021-01-03T23:00:00;19.373251820842235;15.442879292331016;85.0;59.48653112922176;0.18079387904188723;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T00:00:00;19.877840043164607;15.999444479628222;85.0;57.8241972627215;0.17415563042059004;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T01:00:00;20.736012308397946;16.888983623536035;85.0;56.71937902174835;0.17457699360670187;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T02:00:00;21.32195786351823;17.470657765111277;85.0;56.76003534704154;0.17976851942125813;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T03:00:00;23.381835060956746;19.514009550504415;85.0;56.96190636479446;0.19855499658335707;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T04:00:00;27.739381553815512;23.840466397443468;85.0;57.436715513597846;0.23961638747837277;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T05:00:00;36.15905897523516;32.219570952078904;85.0;57.48589795346993;0.3129049874660231;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T06:00:00;39.856848371111376;35.90032863483373;85.0;57.55632578098681;0.34578918722446467;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T07:00:00;37.42861255987668;33.40743945665412;85.0;59.93210839095116;0.3554975646935308;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T08:00:00;38.68831742229978;34.707011192164146;85.0;58.51244825951301;0.3477672922894781;1.1639806822860312;2.5;3.6639806822860312
2021-01-04T09:00:00;38.149534340023216;34.15121950653722;85.0;59.122820838140285;0.35101285210012456;1.1639806822860312;2.5;3.6639806822860312
