Typ;Wochentag;Temperatur;Stunde;Stundenfaktor
GGB;6;-12.5;14;3.06
GGB;6;-12.5;15;3.59
GGB;6;-12.5;16;3.67
GGB;6;-12.5;17;3.74
GGB;6;-12.5;18;3.97
GGB;6;-12.5;19;4.55
GGB;6;-12.5;20;4.53
GGB;6;-12.5;21;4.5
GGB;6;-12.5;22;4.65
GGB;6;-12.5;23;4.37
GGB;6;-7.5;0;4.45
GGB;6;-7.5;1;4.88
GGB;6;-7.5;2;4.82
GGB;6;-7.5;3;4.54
GGB;6;-7.5;4;4.74
GGB;6;-7.5;5;4.78
GGB;6;-7.5;6;6.08
GGB;6;-7.5;7;6.18
GGB;6;-7.5;8;5.64
GGB;6;-7.5;9;4.29
GGB;6;-7.5;10;3.09
GGB;6;-7.5;11;2.01
GGB;6;-7.5;12;2.16
GGB;6;-7.5;13;2.38
GGB;6;-7.5;14;2.71
GGB;6;-7.5;15;3.25
GGB;6;-7.5;16;3.24
GGB;6;-7.5;17;3.68
GGB;6;-7.5;18;4.11
GGB;6;-7.5;19;4.64
GGB;6;-7.5;20;4.04
GGB;6;-7.5;21;4.74
GGB;6;-7.5;22;4.87
GGB;6;-7.5;23;4.68
GGB;6;-2.5;0;4.59
GGB;6;-2.5;1;4.74
GGB;6;-2.5;2;4.71
GGB;6;-2.5;3;4.72
GGB;6;-2.5;4;4.69
GGB;6;-2.5;5;4.7
GGB;6;-2.5;6;6.21
GGB;6;-2.5;7;6.61
GGB;6;-2.5;8;6.29
GGB;6;-2.5;9;3.97
GGB;6;-2.5;10;2.49
GGB;6;-2.5;11;1.93
GGB;6;-2.5;12;1.78
GGB;6;-2.5;13;1.77
GGB;6;-2.5;14;2.25
GGB;6;-2.5;15;3.14
GGB;6;-2.5;16;3.74
GGB;6;-2.5;17;4.35
GGB;6;-2.5;18;4.49
GGB;6;-2.5;19;4.51
GGB;6;-2.5;20;4.26
GGB;6;-2.5;21;4.75
GGB;6;-2.5;22;4.86
GGB;6;-2.5;23;4.45
GGB;6;2.5;0;5.28
GGB;6;2.5;1;5.53
GGB;6;2.5;2;5.51
GGB;6;2.5;3;5.3
GGB;6;2.5;4;5.52
GGB;6;2.5;5;5.85
GGB;6;2.5;6;6.59
GGB;6;2.5;7;6.1
GGB;6;2.5;8;4.92
GGB;6;2.5;9;3.16
GGB;6;2.5;10;2.18
GGB;6;2.5;11;1.64
GGB;6;2.5;12;1.59
GGB;6;2.5;13;1.54
GGB;6;2.5;14;1.92
GGB;6;2.5;15;2.44
GGB;6;2.5;16;2.68
GGB;6;2.5;17;3.41
GGB;6;2.5;18;4.26
GGB;6;2.5;19;4.65
GGB;6;2.5;20;4.52
GGB;6;2.5;21;5.08
GGB;6;2.5;22;5.17
GGB;6;2.5;23;5.16
GGB;6;7.5;0;5.79
GGB;6;7.5;1;6
GGB;6;7.5;2;6.08
GGB;6;7.5;3;6.33
GGB;6;7.5;4;6.44
GGB;6;7.5;5;6.61
GGB;6;7.5;6;6.99
GGB;6;7.5;7;6.42
GGB;6;7.5;8;5.03
GGB;6;7.5;9;2.73
GGB;6;7.5;10;1.79
GGB;6;7.5;11;1.38
GGB;6;7.5;12;1.3
GGB;6;7.5;13;1.07
GGB;6;7.5;14;1.54
GGB;6;7.5;15;1.68
GGB;6;7.5;16;2.07
GGB;6;7.5;17;2.69
GGB;6;7.5;18;3.21
GGB;6;7.5;19;3.84
GGB;6;7.5;20;4.37
GGB;6;7.5;21;5.3
GGB;6;7.5;22;6.02
GGB;6;7.5;23;5.32
GGB;6;12.5;0;6.61
GGB;6;12.5;1;7.86
GGB;6;12.5;2;8.22
GGB;6;12.5;3;8.72
GGB;6;12.5;4;8.84
GGB;6;12.5;5;9.17
GGB;6;12.5;6;7.63
GGB;6;12.5;7;4.84
GGB;6;12.5;8;4.16
GGB;6;12.5;9;2.14
GGB;6;12.5;10;1.51
GGB;6;12.5;11;1.28
GGB;6;12.5;12;1.08
GGB;6;12.5;13;0.93
GGB;6;12.5;14;1.01
GGB;6;12.5;15;1.18
GGB;6;12.5;16;1.1
GGB;6;12.5;17;1.43
GGB;6;12.5;18;1.47
GGB;6;12.5;19;1.9
GGB;6;12.5;20;2.53
GGB;6;12.5;21;4.23
GGB;6;12.5;22;5.73
GGB;6;12.5;23;6.43
GGB;6;17.5;0;4.81
GGB;6;17.5;1;6.94
GGB;6;17.5;2;8.12
GGB;6;17.5;3;9.09
GGB;6;17.5;4;11.93
GGB;6;17.5;5;12.52
GGB;6;17.5;6;9.15
GGB;6;17.5;7;4.75
GGB;6;17.5;8;2.71
GGB;6;17.5;9;2.15
GGB;6;17.5;10;1.57
GGB;6;17.5;11;0.86
GGB;6;17.5;12;1.01
GGB;6;17.5;13;1.12
GGB;6;17.5;14;1.03
GGB;6;17.5;15;1.17
GGB;6;17.5;16;1.62
GGB;6;17.5;17;2.02
GGB;6;17.5;18;1.19
GGB;6;17.5;19;1.43
GGB;6;17.5;20;1.73
GGB;6;17.5;21;2.98
GGB;6;17.5;22;5.13
GGB;6;17.5;23;4.97
GGB;6;22.5;0;5.49
GGB;6;22.5;1;8.13
GGB;6;22.5;2;9.49
GGB;6;22.5;3;9
GGB;6;22.5;4;13.64
GGB;6;22.5;5;14.24
GGB;6;22.5;6;9.74
GGB;6;22.5;7;4.2
GGB;6;22.5;8;2.38
GGB;6;22.5;9;1.69
GGB;6;22.5;10;1.26
GGB;6;22.5;11;0.7
GGB;6;22.5;12;0.78
GGB;6;22.5;13;0.84
GGB;6;22.5;14;0.61
GGB;6;22.5;15;0.58
GGB;6;22.5;16;0.89
GGB;6;22.5;17;1.09
GGB;6;22.5;18;1.01
GGB;6;22.5;19;1.08
GGB;6;22.5;20;1.08
GGB;6;22.5;21;1.98
GGB;6;22.5;22;4.9
GGB;6;22.5;23;5.2
GGB;6;27.5;0;6.08
GGB;6;27.5;1;9.17
GGB;6;27.5;2;10.7
GGB;6;27.5;3;10.55
GGB;6;27.5;4;15.1
GGB;6;27.5;5;15.69
GGB;6;27.5;6;10.15
GGB;6;27.5;7;3.57
GGB;6;27.5;8;2
GGB;6;27.5;9;1.2
GGB;6;27.5;10;0.93
GGB;6;27.5;11;0.52
GGB;6;27.5;12;0.53
GGB;6;27.5;13;0.54
GGB;6;27.5;14;0.17
GGB;6;27.5;15;0
GGB;6;27.5;16;0.14
GGB;6;27.5;17;0.15
GGB;6;27.5;18;0.8
GGB;6;27.5;19;0.72
GGB;6;27.5;20;0.42
GGB;6;27.5;21;0.95
GGB;6;27.5;22;4.59
GGB;6;27.5;23;5.33
GGB;7;-17.5;0;4.33
GGB;7;-17.5;1;4.34
GGB;7;-17.5;2;4.23
GGB;7;-17.5;3;4.14
GGB;7;-17.5;4;4.06
GGB;7;-17.5;5;3.89
GGB;7;-17.5;6;5.41
GGB;7;-17.5;7;5.85
GGB;7;-17.5;8;5.7
GGB;7;-17.5;9;5.14
GGB;7;-17.5;10;3.96
GGB;7;-17.5;11;2.25
GGB;7;-17.5;12;2.7
GGB;7;-17.5;13;3.22
GGB;7;-17.5;14;3.44
GGB;7;-17.5;15;3.8
GGB;7;-17.5;16;3.9
GGB;7;-17.5;17;3.82
GGB;7;-17.5;18;3.7
GGB;7;-17.5;19;4.49
GGB;7;-17.5;20;4.43
GGB;7;-17.5;21;4.36
GGB;7;-17.5;22;4.53
GGB;7;-17.5;23;4.31
GGB;7;-12.5;0;4.42
GGB;7;-12.5;1;4.48
GGB;7;-12.5;2;4.4
GGB;7;-12.5;3;4.33
GGB;7;-12.5;4;4.27
GGB;7;-12.5;5;4.18
GGB;7;-12.5;6;5.72
GGB;7;-12.5;7;6.11
GGB;7;-12.5;8;5.9
GGB;7;-12.5;9;4.77
GGB;7;-12.5;10;3.48
GGB;7;-12.5;11;2.15
GGB;7;-12.5;12;2.4
GGB;7;-12.5;13;2.76
GGB;7;-12.5;14;3.06
GGB;7;-12.5;15;3.59
GGB;7;-12.5;16;3.67
GGB;7;-12.5;17;3.74
GGB;7;-12.5;18;3.97
GGB;7;-12.5;19;4.55
GGB;7;-12.5;20;4.53
GGB;7;-12.5;21;4.5
GGB;7;-12.5;22;4.65
GGB;7;-12.5;23;4.37
GGB;7;-7.5;0;4.45
GGB;7;-7.5;1;4.88
GGB;7;-7.5;2;4.82
GGB;7;-7.5;3;4.54
GGB;7;-7.5;4;4.74
GGB;7;-7.5;5;4.78
GGB;7;-7.5;6;6.08
GGB;7;-7.5;7;6.18
GGB;7;-7.5;8;5.64
GGB;7;-7.5;9;4.29
GGB;7;-7.5;10;3.09
GGB;7;-7.5;11;2.01
GGB;7;-7.5;12;2.16
GGB;7;-7.5;13;2.38
GGB;7;-7.5;14;2.71
GGB;7;-7.5;15;3.25
GGB;7;-7.5;16;3.24
GGB;7;-7.5;17;3.68
GGB;7;-7.5;18;4.11
GGB;7;-7.5;19;4.64
GGB;7;-7.5;20;4.04
GGB;7;-7.5;21;4.74
GGB;7;-7.5;22;4.87
GGB;7;-7.5;23;4.68
GGB;7;-2.5;0;4.59
GGB;7;-2.5;1;4.74
GGB;7;-2.5;2;4.71
GGB;7;-2.5;3;4.72
GGB;7;-2.5;4;4.69
GGB;7;-2.5;5;4.7
GGB;7;-2.5;6;6.21
GGB;7;-2.5;7;6.61
GGB;7;-2.5;8;6.29
GGB;7;-2.5;9;3.97
GGB;7;-2.5;10;2.49
GGB;7;-2.5;11;1.93
GGB;7;-2.5;12;1.78
GGB;7;-2.5;13;1.77
GGB;7;-2.5;14;2.25
GGB;7;-2.5;15;3.14
GGB;7;-2.5;16;3.74
GGB;7;-2.5;17;4.35
GGB;7;-2.5;18;4.49
GGB;7;-2.5;19;4.51
GGB;7;-2.5;20;4.26
GGB;7;-2.5;21;4.75
GGB;7;-2.5;22;4.86
GGB;7;-2.5;23;4.45
GGB;7;2.5;0;5.28
GGB;7;2.5;1;5.53
GGB;7;2.5;2;5.51
GGB;7;2.5;3;5.3
GGB;7;2.5;4;5.52
GGB;7;2.5;5;5.85
GGB;7;2.5;6;6.59
GGB;7;2.5;7;6.1
GGB;7;2.5;8;4.92
GGB;7;2.5;9;3.16
GGB;7;2.5;10;2.18
GGB;7;2.5;11;1.64
GGB;7;2.5;12;1.59
GGB;7;2.5;13;1.54
GGB;7;2.5;14;1.92
GGB;7;2.5;15;2.44
GGB;7;2.5;16;2.68
GGB;7;2.5;17;3.41
GGB;7;2.5;18;4.26
GGB;7;2.5;19;4.65
GGB;7;2.5;20;4.52
GGB;7;2.5;21;5.08
GGB;7;2.5;22;5.17
GGB;7;2.5;23;5.16
GGB;7;7.5;0;5.79
GGB;7;7.5;1;6
GGB;7;7.5;2;6.08
GGB;7;7.5;3;6.33
GGB;7;7.5;4;6.44
GGB;7;7.5;5;6.61
GGB;7;7.5;6;6.99
GGB;7;7.5;7;6.42
GGB;7;7.5;8;5.03
GGB;7;7.5;9;2.73
GGB;7;7.5;10;1.79
GGB;7;7.5;11;1.38
GGB;7;7.5;12;1.3
GGB;7;7.5;13;1.07
GGB;7;7.5;14;1.54
GGB;7;7.5;15;1.68
GGB;7;7.5;16;2.07
GGB;7;7.5;17;2.69
GGB;7;7.5;18;3.21
GGB;7;7.5;19;3.84
GGB;7;7.5;20;4.37
GGB;7;7.5;21;5.3
GGB;7;7.5;22;6.02
GGB;7;7.5;23;5.32
GGB;7;12.5;0;6.61
GGB;7;12.5;1;7.86
GGB;7;12.5;2;8.22
GGB;7;12.5;3;8.72
GGB;7;12.5;4;8.84
GGB;7;12.5;5;9.17
GGB;7;12.5;6;7.63
GGB;7;12.5;7;4.84
GGB;7;12.5;8;4.16
GGB;7;12.5;9;2.14
GGB;7;12.5;10;1.51
GGB;7;12.5;11;1.28
GGB;7;12.5;12;1.08
GGB;7;12.5;13;0.93
GGB;7;12.5;14;1.01
GGB;7;12.5;15;1.18
GGB;7;12.5;16;1.1
GGB;7;12.5;17;1.43
GGB;7;12.5;18;1.47
GGB;7;12.5;19;1.9
GGB;7;12.5;20;2.53
GGB;7;12.5;21;4.23
GGB;7;12.5;22;5.73
GGB;7;12.5;23;6.43
GGB;7;17.5;0;4.81
GGB;7;17.5;1;6.94
GGB;7;17.5;2;8.12
GGB;7;17.5;3;9.09
GGB;7;17.5;4;11.93
GGB;7;17.5;5;12.52
GGB;7;17.5;6;9.15
GGB;7;17.5;7;4.75
GGB;7;17.5;8;2.71
GGB;7;17.5;9;2.15
GGB;7;17.5;10;1.57
GGB;7;17.5;11;0.86
GGB;7;17.5;12;1.01
GGB;7;17.5;13;1.12
GGB;7;17.5;14;1.03
GGB;7;17.5;15;1.17
GGB;7;17.5;16;1.62
GGB;7;17.5;17;2.02
GGB;7;17.5;18;1.19
GGB;7;17.5;19;1.43
GGB;7;17.5;20;1.73
GGB;7;17.5;21;2.98
GGB;7;17.5;22;5.13
GGB;7;17.5;23;4.97
GGB;7;22.5;0;5.49
GGB;7;22.5;1;8.13
GGB;7;22.5;2;9.49
GGB;7;22.5;3;9
GGB;7;22.5;4;13.64
GGB;7;22.5;5;14.24
GGB;7;22.5;6;9.74
GGB;7;22.5;7;4.2
GGB;7;22.5;8;2.38
GGB;7;22.5;9;1.69
GGB;7;22.5;10;1.26
GGB;7;22.5;11;0.7
GGB;7;22.5;12;0.78
GGB;7;22.5;13;0.84
GGB;7;22.5;14;0.61
GGB;7;22.5;15;0.58
GGB;7;22.5;16;0.89
GGB;7;22.5;17;1.09
GGB;7;22.5;18;1.01
GGB;7;22.5;19;1.08
GGB;7;22.5;20;1.08
GGB;7;22.5;21;1.98
GGB;7;22.5;22;4.9
GGB;7;22.5;23;5.2
GGB;7;27.5;0;6.08
GGB;7;27.5;1;9.17
GGB;7;27.5;2;10.7
GGB;7;27.5;3;10.55
GGB;7;27.5;4;15.1
GGB;7;27.5;5;15.69
GGB;7;27.5;6;10.15
GGB;7;27.5;7;3.57
GGB;7;27.5;8;2
GGB;7;27.5;9;1.2
GGB;7;27.5;10;0.93
GGB;7;27.5;11;0.52
GGB;7;27.5;12;0.53
GGB;7;27.5;13;0.54
GGB;7;27.5;14;0.17
GGB;7;27.5;15;0
GGB;7;27.5;16;0.14
GGB;7;27.5;17;0.15
GGB;7;27.5;18;0.8
GGB;7;27.5;19;0.72
GGB;7;27.5;20;0.42
GGB;7;27.5;21;0.95
GGB;7;27.5;22;4.59
GGB;7;27.5;23;5.33
GMF;1;-17.5;0;2.99
GMF;1;-17.5;1;2.96
GMF;1;-17.5;2;2.94
GMF;1;-17.5;3;3.04
GMF;1;-17.5;4;3.55
GMF;1;-17.5;5;5.45
GMF;1;-17.5;6;5.49
GMF;1;-17.5;7;4.59
GMF;1;-17.5;8;4.59
GMF;1;-17.5;9;4.47
GMF;1;-17.5;10;4.23
GMF;1;-17.5;11;4.36
GMF;1;-17.5;12;4.27
GMF;1;-17.5;13;4.23
GMF;1;-17.5;14;4.19
GMF;1;-17.5;15;4.3
GMF;1;-17.5;16;4.36
GMF;1;-17.5;17;4.58
GMF;1;-17.5;18;4.53
GMF;1;-17.5;19;4.63
GMF;1;-17.5;20;4.55
GMF;1;-17.5;21;4.32
GMF;1;-17.5;22;4.17
GMF;1;-17.5;23;3.21
GMF;1;-12.5;0;2.98
GMF;1;-12.5;1;2.94
GMF;1;-12.5;2;2.92
GMF;1;-12.5;3;3.02
GMF;1;-12.5;4;3.55
GMF;1;-12.5;5;5.43
GMF;1;-12.5;6;5.25
GMF;1;-12.5;7;4.62
GMF;1;-12.5;8;4.61
GMF;1;-12.5;9;4.49
GMF;1;-12.5;10;4.25
GMF;1;-12.5;11;4.38
GMF;1;-12.5;12;4.29
GMF;1;-12.5;13;4.24
GMF;1;-12.5;14;4.21
GMF;1;-12.5;15;4.32
GMF;1;-12.5;16;4.38
GMF;1;-12.5;17;4.6
GMF;1;-12.5;18;4.57
GMF;1;-12.5;19;4.66
GMF;1;-12.5;20;4.58
GMF;1;-12.5;21;4.34
GMF;1;-12.5;22;4.18
GMF;1;-12.5;23;3.19
GMF;1;-7.5;0;2.91
GMF;1;-7.5;1;2.88
GMF;1;-7.5;2;2.85
GMF;1;-7.5;3;2.96
GMF;1;-7.5;4;3.52
GMF;1;-7.5;5;5.52
GMF;1;-7.5;6;5.27
GMF;1;-7.5;7;4.65
GMF;1;-7.5;8;4.63
GMF;1;-7.5;9;4.51
GMF;1;-7.5;10;4.26
GMF;1;-7.5;11;4.39
GMF;1;-7.5;12;4.3
GMF;1;-7.5;13;4.24
GMF;1;-7.5;14;4.21
GMF;1;-7.5;15;4.32
GMF;1;-7.5;16;4.39
GMF;1;-7.5;17;4.62
GMF;1;-7.5;18;4.58
GMF;1;-7.5;19;4.69
GMF;1;-7.5;20;4.61
GMF;1;-7.5;21;4.35
GMF;1;-7.5;22;4.19
GMF;1;-7.5;23;3.15
GMF;1;-2.5;0;2.58
GMF;1;-2.5;1;2.66
GMF;1;-2.5;2;2.7
GMF;1;-2.5;3;2.91
GMF;1;-2.5;4;3.51
GMF;1;-2.5;5;5.1
GMF;1;-2.5;6;5.05
GMF;1;-2.5;7;4.78
GMF;1;-2.5;8;4.87
GMF;1;-2.5;9;4.79
GMF;1;-2.5;10;4.64
GMF;1;-2.5;11;4.52
GMF;1;-2.5;12;4.48
GMF;1;-2.5;13;4.38
GMF;1;-2.5;14;4.37
GMF;1;-2.5;15;4.41
GMF;1;-2.5;16;4.59
GMF;1;-2.5;17;4.73
GMF;1;-2.5;18;4.79
GMF;1;-2.5;19;4.76
GMF;1;-2.5;20;4.61
GMF;1;-2.5;21;4.23
GMF;1;-2.5;22;3.77
GMF;1;-2.5;23;2.77
GMF;1;2.5;0;2.35
GMF;1;2.5;1;2.5
GMF;1;2.5;2;2.54
GMF;1;2.5;3;2.74
GMF;1;2.5;4;3.39
GMF;1;2.5;5;5.06
GMF;1;2.5;6;5.04
GMF;1;2.5;7;4.9
GMF;1;2.5;8;4.85
GMF;1;2.5;9;4.75
GMF;1;2.5;10;4.62
GMF;1;2.5;11;4.46
GMF;1;2.5;12;4.42
GMF;1;2.5;13;4.41
GMF;1;2.5;14;4.43
GMF;1;2.5;15;4.47
GMF;1;2.5;16;4.66
GMF;1;2.5;17;4.82
GMF;1;2.5;18;4.92
GMF;1;2.5;19;4.91
GMF;1;2.5;20;4.8
GMF;1;2.5;21;4.39
GMF;1;2.5;22;3.79
GMF;1;2.5;23;2.78
GMF;1;7.5;0;2.25
GMF;1;7.5;1;2.47
GMF;1;7.5;2;2.35
GMF;1;7.5;3;2.58
GMF;1;7.5;4;3.46
GMF;1;7.5;5;5.14
GMF;1;7.5;6;5.24
GMF;1;7.5;7;5.07
GMF;1;7.5;8;4.94
GMF;1;7.5;9;4.67
GMF;1;7.5;10;4.5
GMF;1;7.5;11;4.34
GMF;1;7.5;12;4.26
GMF;1;7.5;13;4.2
GMF;1;7.5;14;4.2
GMF;1;7.5;15;4.32
GMF;1;7.5;16;4.55
GMF;1;7.5;17;4.78
GMF;1;7.5;18;4.99
GMF;1;7.5;19;5.13
GMF;1;7.5;20;5.09
GMF;1;7.5;21;4.65
GMF;1;7.5;22;3.93
GMF;1;7.5;23;2.89
GMF;1;12.5;0;2.21
GMF;1;12.5;1;2.15
GMF;1;12.5;2;2.08
GMF;1;12.5;3;2.31
GMF;1;12.5;4;3.43
GMF;1;12.5;5;5.26
GMF;1;12.5;6;6.05
GMF;1;12.5;7;5.5
GMF;1;12.5;8;5.21
GMF;1;12.5;9;4.87
GMF;1;12.5;10;4.63
GMF;1;12.5;11;4.39
GMF;1;12.5;12;4.29
GMF;1;12.5;13;4.16
GMF;1;12.5;14;4.01
GMF;1;12.5;15;4.04
GMF;1;12.5;16;4.15
GMF;1;12.5;17;4.36
GMF;1;12.5;18;4.7
GMF;1;12.5;19;5.05
GMF;1;12.5;20;5.18
GMF;1;12.5;21;4.96
GMF;1;12.5;22;4.09
GMF;1;12.5;23;2.92
GMF;1;17.5;0;2.22
GMF;1;17.5;1;2.2
GMF;1;17.5;2;2.07
GMF;1;17.5;3;2.23
GMF;1;17.5;4;3.7
GMF;1;17.5;5;5.5
GMF;1;17.5;6;6.02
GMF;1;17.5;7;5.7
GMF;1;17.5;8;5.17
GMF;1;17.5;9;5.07
GMF;1;17.5;10;4.74
GMF;1;17.5;11;4.52
GMF;1;17.5;12;4.49
GMF;1;17.5;13;4.09
GMF;1;17.5;14;4.04
GMF;1;17.5;15;3.85
GMF;1;17.5;16;3.91
GMF;1;17.5;17;4.1
GMF;1;17.5;18;4.44
GMF;1;17.5;19;4.74
GMF;1;17.5;20;5
GMF;1;17.5;21;4.94
GMF;1;17.5;22;4.19
GMF;1;17.5;23;3.07
GMF;1;22.5;0;2.46
GMF;1;22.5;1;2.55
GMF;1;22.5;2;2.47
GMF;1;22.5;3;2.37
GMF;1;22.5;4;3.8
GMF;1;22.5;5;5,18
GMF;1;22.5;6;4.4
GMF;1;22.5;7;5.55
GMF;1;22.5;8;4.96
GMF;1;22.5;9;5.04
GMF;1;22.5;10;4.78
GMF;1;22.5;11;4.64
GMF;1;22.5;12;4.66
GMF;1;22.5;13;4.28
GMF;1;22.5;14;4.39
GMF;1;22.5;15;3.98
GMF;1;22.5;16;3.92
GMF;1;22.5;17;4.2
GMF;1;22.5;18;4.42
GMF;1;22.5;19;4.55
GMF;1;22.5;20;4.96
GMF;1;22.5;21;4.81
GMF;1;22.5;22;4.37
GMF;1;22.5;23;3.26
GMF;1;27.5;0;2.46
GMF;1;27.5;1;2.55
GMF;1;27.5;2;2.47
GMF;1;27.5;3;2.37
GMF;1;27.5;4;3.8
GMF;1;27.5;5;5.18
GMF;1;27.5;6;4.4
GMF;1;27.5;7;5.55
GMF;1;27.5;8;4.96
GMF;1;27.5;9;5.04
GMF;1;27.5;10;4.78
GMF;1;27.5;11;4.64
GMF;1;27.5;12;4.66
GMF;1;27.5;13;4.28
GMF;1;27.5;14;4.39
GMF;1;27.5;15;3.98
GMF;1;27.5;16;3.92
GMF;1;27.5;17;4.2
GMF;1;27.5;18;4.42
GMF;1;27.5;19;4.55
GMF;1;27.5;20;4.96
GMF;1;27.5;21;4.81
GMF;1;27.5;22;4.37
GMF;1;27.5;23;3.26
GMF;2;-17.5;0;2.99
GMF;2;-17.5;1;2.96
GMF;2;-17.5;2;2.94
GMF;2;-17.5;3;3.04
GMF;2;-17.5;4;3.55
GMF;2;-17.5;5;5.45
GMF;2;-17.5;6;5.49
GMF;2;-17.5;7;4.59
GMF;2;-17.5;8;4.59
GMF;2;-17.5;9;4.47
GMF;2;-17.5;10;4.23
GMF;2;-17.5;11;4.36
GMF;2;-17.5;12;4.27
GMF;2;-17.5;13;4.23
GMF;2;-17.5;14;4.19
GMF;2;-17.5;15;4.3
GMF;2;-17.5;16;4.36
GMF;2;-17.5;17;4.58
GMF;2;-17.5;18;4.53
GMF;2;-17.5;19;4.63
GMF;2;-17.5;20;4.55
GMF;2;-17.5;21;4.32
GMF;2;-17.5;22;4.17
GMF;2;-17.5;23;3.21
GMF;2;-12.5;0;2.98
GMF;2;-12.5;1;2.94
GMF;2;-12.5;2;2.92
GMF;2;-12.5;3;3.02
GMF;2;-12.5;4;3.55
GMF;2;-12.5;5;5.43
GMF;2;-12.5;6;5.25
GMF;2;-12.5;7;4.62
GMF;2;-12.5;8;4.61
GMF;2;-12.5;9;4.49
GMF;2;-12.5;10;4.25
GMF;2;-12.5;11;4.38
GMF;2;-12.5;12;4.29
GMF;2;-12.5;13;4.24
GMF;2;-12.5;14;4.21
GMF;2;-12.5;15;4.32
GMF;2;-12.5;16;4.38
GMF;2;-12.5;17;4.6
GMF;2;-12.5;18;4.57
GMF;2;-12.5;19;4.66
GMF;2;-12.5;20;4.58
GMF;2;-12.5;21;4.34
GMF;2;-12.5;22;4.18
GMF;2;-12.5;23;3.19
GMF;2;-7.5;0;2.91
GMF;2;-7.5;1;2.88
GMF;2;-7.5;2;2.85
GMF;2;-7.5;3;2.96
GMF;2;-7.5;4;3.52
GMF;2;-7.5;5;5.52
GMF;2;-7.5;6;5.27
GMF;2;-7.5;7;4.65
GMF;2;-7.5;8;4.63
GMF;2;-7.5;9;4.51
GMF;2;-7.5;10;4.26
GMF;2;-7.5;11;4.39
GMF;2;-7.5;12;4.3
GMF;2;-7.5;13;4.24
GMF;2;-7.5;14;4.21
GMF;2;-7.5;15;4.32
GMF;2;-7.5;16;4.39
GMF;2;-7.5;17;4.62
GMF;2;-7.5;18;4.58
GMF;2;-7.5;19;4.69
GMF;2;-7.5;20;4.61
GMF;2;-7.5;21;4.35
GMF;2;-7.5;22;4.19
GMF;2;-7.5;23;3.15
GMF;2;-2.5;0;2.58
GMF;2;-2.5;1;2.66
GMF;2;-2.5;2;2.7
GMF;2;-2.5;3;2.91
GMF;2;-2.5;4;3.51
GMF;2;-2.5;5;5.1
GMF;2;-2.5;6;5.05
GMF;2;-2.5;7;4.78
GMF;2;-2.5;8;4.87
GMF;2;-2.5;9;4.79
GMF;2;-2.5;10;4.64
GMF;2;-2.5;11;4.52
GMF;2;-2.5;12;4.48
GMF;2;-2.5;13;4.38
GMF;2;-2.5;14;4.37
GMF;2;-2.5;15;4.41
GMF;2;-2.5;16;4.59
GMF;2;-2.5;17;4.73
GMF;2;-2.5;18;4.79
GMF;2;-2.5;19;4.76
GMF;2;-2.5;20;4.61
GMF;2;-2.5;21;4.23
GMF;2;-2.5;22;3.77
GMF;2;-2.5;23;2.77
GMF;2;2.5;0;2.35
GMF;2;2.5;1;2.5
GMF;2;2.5;2;2.54
GMF;2;2.5;3;2.74
GMF;2;2.5;4;3.39
GMF;2;2.5;5;5.06
GMF;2;2.5;6;5.04
GMF;2;2.5;7;4.9
GMF;2;2.5;8;4.85
GMF;2;2.5;9;4.75
GMF;2;2.5;10;4.62
GMF;2;2.5;11;4.46
GMF;2;2.5;12;4.42
GMF;2;2.5;13;4.41
GMF;2;2.5;14;4.43
GMF;2;2.5;15;4.47
GMF;2;2.5;16;4.66
GMF;2;2.5;17;4.82
GMF;2;2.5;18;4.92
GMF;2;2.5;19;4.91
GMF;2;2.5;20;4.8
GMF;2;2.5;21;4.39
GMF;2;2.5;22;3.79
GMF;2;2.5;23;2.78
GMF;2;7.5;0;2.25
GMF;2;7.5;1;2.47
GMF;2;7.5;2;2.35
GMF;2;7.5;3;2.58
GMF;2;7.5;4;3.46
GMF;2;7.5;5;5.14
GMF;2;7.5;6;5.24
GMF;2;7.5;7;5.07
GMF;2;7.5;8;4.94
GMF;2;7.5;9;4.67
GMF;2;7.5;10;4.5
GMF;2;7.5;11;4.34
GMF;2;7.5;12;4.26
GMF;2;7.5;13;4.2
GMF;2;7.5;14;4.2
GMF;2;7.5;15;4.32
GMF;2;7.5;16;4.55
GMF;2;7.5;17;4.78
GMF;2;7.5;18;4.99
GMF;2;7.5;19;5.13
GMF;2;7.5;20;5.09
GMF;2;7.5;21;4.65
GMF;2;7.5;22;3.93
GMF;2;7.5;23;2.89
GMF;2;12.5;0;2.21
GMF;2;12.5;1;2.15
GMF;2;12.5;2;2.08
GMF;2;12.5;3;2.31
GMF;2;12.5;4;3.43
GMF;2;12.5;5;5.26
GMF;2;12.5;6;6.05
GMF;2;12.5;7;5.5
GMF;2;12.5;8;5.21
GMF;2;12.5;9;4.87
GMF;2;12.5;10;4.63
GMF;2;12.5;11;4.39
GMF;2;12.5;12;4.29
GMF;2;12.5;13;4.16
GMF;2;12.5;14;4.01
GMF;2;12.5;15;4.04
GMF;2;12.5;16;4.15
GMF;2;12.5;17;4.36
GMF;2;12.5;18;4.7
GMF;2;12.5;19;5.05
GMF;2;12.5;20;5.18
GMF;2;12.5;21;4.96
GMF;2;12.5;22;4.09
GMF;2;12.5;23;2.92
GMF;2;17.5;0;2.22
GMF;2;17.5;1;2.2
