;waerme_ges_W_1;waerme_ges_W_2;waerme_ges_W_3;waerme_ges_W_4;waerme_ges_W_5;waerme_ges_W_6;waerme_ges_W_7;waerme_ges_W_8
2021-01-03T00:00:00;1954.8635603654056;2113.310838679556;1223.0786493531475;1560.5819053752948;923.42726801513;1620.729350097436;1922.065254312542;1922.065254312542
2021-01-03T01:00:00;2143.7720176469443;2317.530866299635;1341.270990480066;1711.3889111342157;1012.6627646243343;1777.3487108576248;2107.804243645772;2107.804243645772
2021-01-03T02:00:00;2465.337820293986;2665.160496244581;1542.4616390520762;1968.0972478043484;1164.5621793179846;2043.9510174862692;2423.974880192638;2423.974880192638
2021-01-03T03:00:00;2662.308326188897;2878.0960245584356;1665.6980762115695;2125.3402460495854;1257.6059803411606;2207.2544246804528;2617.640654715647;2617.640654715647
2021-01-03T04:00:00;3215.4747980928396;3476.09821988823;2011.7918471739044;2566.937094144816;1518.9075945634565;2665.8711561402106;3161.5262112597993;3161.5262112597993
2021-01-03T05:00:00;4599.76519068452;4972.589304921883;2877.8860636762033;3672.0262585566966;2172.810772917033;3813.552310886309;4522.59125918662;4522.59125918662
2021-01-03T06:00:00;4608.926609563353;4982.493282982993;2883.6179909859484;3679.3398863820566;2177.1383915692736;3821.1478181976668;4531.598969629552;4531.598969629552
2021-01-03T07:00:00;4581.442352926856;4952.7813487996655;2866.4222090567164;3657.3990029059783;2164.1555356125523;3798.3612962635957;4504.575838300761;4504.575838300761
2021-01-03T08:00:00;4428.996342783071;4787.9791538628015;2771.042938622578;3535.700235891988;2092.1439612392655;3671.9720546026083;4354.687536530394;4354.687536530394
2021-01-03T09:00:00;4323.09034054376;4673.489167476375;2704.781858921939;3451.154698230828;2042.1166896193627;3584.1679900833165;4250.558403810116;4250.558403810116
2021-01-03T10:00:00;4218.650165325064;4560.583817579727;2639.4378875908587;3367.779341021725;1992.7818369838183;3497.5792067338434;4147.870504760706;4147.870504760706
2021-01-03T11:00:00;4047.5148606684616;4375.5775073982;2532.3654854448428;3231.160773244003;1911.941920559961;3355.695130157688;3979.6064736867615;3979.6064736867615
2021-01-03T12:00:00;4010.869185153128;4335.96159515376;2509.4377762058666;3201.906261942562;1894.6314459509974;3325.3131009122567;3943.5756319150382;3943.5756319150382
2021-01-03T13:00:00;4062.7228160073246;4392.018110979641;2541.8804847790184;3243.3013954341;1919.125767522681;3368.303672294541;3994.5592730220264;3994.5592730220264
2021-01-03T14:00:00;4107.980225268758;4440.9437626015215;2570.196205689152;3279.4307168913774;1940.5042036647494;3405.8254784126457;4039.0573626101027;4039.0573626101027
2021-01-03T15:00:00;4150.1227521113915;4486.502061682627;2596.563071313974;3313.0734048880327;1960.411249465057;3440.764812044889;4080.492830647584;4080.492830647584
2021-01-03T16:00:00;4252.730643554321;4597.426615967053;2660.760657183106;3394.9860365320633;2008.8805783701534;3525.8344939320914;4181.379187608408;4181.379187608408
2021-01-03T17:00:00;4351.490739068143;4704.1914994658155;2722.550833582145;3473.826944489444;2055.532307441309;3607.7140627485246;4278.482306183201;4278.482306183201
2021-01-03T18:00:00;4442.188785968591;4802.240882270799;2779.2969139486086;3546.2318599605064;2098.3757320984923;3682.909585130962;4367.658639568214;4367.658639568214
2021-01-03T19:00:00;4377.509168684031;4732.318797159366;2738.8295071418174;3494.5976475134653;2067.8227444136724;3629.285303512779;4304.064203841123;4304.064203841123
2021-01-03T20:00:00;4223.414103142058;4565.733886171503;2642.4184897919254;3371.5824274909123;1995.0321986829836;3501.528870535749;4152.554514191031;4152.554514191031
2021-01-03T21:00:00;3826.9078940661607;4137.089715686683;2394.3406758262113;3055.048615209337;1807.7328634140042;3172.795314100202;3762.7008062209925;3762.7008062209925
2021-01-03T22:00:00;3215.291569715263;3475.900140327008;2011.67720862771;2566.7908215883094;1518.8210421904116;2665.7192459939833;3161.346057050941;3161.346057050941
