time_steps;Last_L;BHKW_1;Biomassekessel_1;Gaskessel_1;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-01-01 00:00:00;931.3527761573764;100.0;240.0;591.3527761573764;0.0;57.89473684210526;57.89473684210526
2021-01-01 01:00:00;738.9822577897625;100.0;240.0;398.98225778976246;0.0;57.89473684210526;57.89473684210526
2021-01-01 02:00:00;636.749060359475;100.0;240.0;296.74906035947504;0.0;57.89473684210526;57.89473684210526
2021-01-01 03:00:00;786.1059272046134;100.0;240.0;446.1059272046134;0.0;57.89473684210526;57.89473684210526
2021-01-01 04:00:00;812.7868862339052;100.0;240.0;472.7868862339052;0.0;57.89473684210526;57.89473684210526
2021-01-01 05:00:00;894.6460369491188;100.0;240.0;554.6460369491188;0.0;57.89473684210526;57.89473684210526
2021-01-01 06:00:00;906.5945141187666;100.0;240.0;566.5945141187666;0.0;57.89473684210526;57.89473684210526
2021-01-01 07:00:00;983.8926659544178;100.0;240.0;643.8926659544178;0.0;57.89473684210526;57.89473684210526
2021-01-01 08:00:00;1075.100413108545;100.0;240.0;735.1004131085449;0.0;57.89473684210526;57.89473684210526
2021-01-01 09:00:00;1067.5284752040589;100.0;240.0;727.5284752040589;0.0;57.89473684210526;57.89473684210526
2021-01-01 10:00:00;1173.3942638037013;100.0;240.0;833.3942638037013;0.0;57.89473684210526;57.89473684210526
2021-01-01 11:00:00;1002.2334216226716;100.0;240.0;662.2334216226716;0.0;57.89473684210526;57.89473684210526
2021-01-01 12:00:00;1034.6230170554738;100.0;240.0;694.6230170554738;0.0;57.89473684210526;57.89473684210526
2021-01-01 13:00:00;1151.1435890252387;100.0;240.0;811.1435890252387;0.0;57.89473684210526;57.89473684210526
2021-01-01 14:00:00;778.6926720916435;100.0;240.0;438.69267209164354;0.0;57.89473684210526;57.89473684210526
2021-01-01 15:00:00;816.2706598199371;100.0;240.0;476.2706598199371;0.0;57.89473684210526;57.89473684210526
2021-01-01 16:00:00;1021.7642497179594;100.0;240.0;681.7642497179594;0.0;57.89473684210526;57.89473684210526
2021-01-01 17:00:00;718.7988530073341;100.0;240.0;378.79885300733406;0.0;57.89473684210526;57.89473684210526
2021-01-01 18:00:00;509.869881665511;100.0;240.0;169.869881665511;0.0;57.89473684210526;57.89473684210526
2021-01-01 19:00:00;490.4234625037026;100.0;240.0;150.42346250370258;0.0;57.89473684210526;57.89473684210526
2021-01-01 20:00:00;846.7669395305537;100.0;240.0;506.7669395305537;0.0;57.89473684210526;57.89473684210526
2021-01-01 21:00:00;820.6146661704123;100.0;240.0;480.6146661704123;0.0;57.89473684210526;57.89473684210526
2021-01-01 22:00:00;806.2975732961679;100.0;240.0;466.2975732961679;0.0;57.89473684210526;57.89473684210526
2021-01-01 23:00:00;711.7111579415467;100.0;240.0;371.71115794154673;0.0;57.89473684210526;57.89473684210526
2021-01-02 00:00:00;1014.0205811375138;100.0;240.0;674.0205811375138;0.0;57.89473684210526;57.89473684210526
2021-01-02 01:00:00;470.3499485972841;100.0;240.0;130.34994859728408;0.0;57.89473684210526;57.89473684210526
2021-01-02 02:00:00;817.7673910601908;100.0;240.0;477.7673910601908;0.0;57.89473684210526;57.89473684210526
2021-01-02 03:00:00;755.3749116871169;100.0;240.0;415.3749116871169;0.0;57.89473684210526;57.89473684210526
2021-01-02 04:00:00;629.4202020428668;100.0;240.0;289.4202020428668;0.0;57.89473684210526;57.89473684210526
2021-01-02 05:00:00;860.8186031932117;100.0;240.0;520.8186031932117;0.0;57.89473684210526;57.89473684210526
