time_steps,Last_L,Biomassekessel,Gaskessel,el_Leistungsbedarf_L,el_Leistung_L,el_Leistung_ges_L
1973-05-27 12:20:00,902.4078086783204,240.0,182.4078086783204,0.0,0.0,0.0
1973-05-27 12:24:00,889.5241471020431,240.0,169.52414710204312,0.0,0.0,0.0
1973-05-27 12:28:00,764.5764520875385,240.0,44.57645208753854,0.0,0.0,0.0
1973-05-27 12:32:00,781.6504161696928,240.0,61.65041616969279,0.0,0.0,0.0
1973-05-27 12:36:00,748.1394683424569,240.0,28.139468342456894,0.0,0.0,0.0
1973-05-27 12:40:00,704.6536052796631,224.6536052796631,0.0,0.0,0.0,0.0
1973-05-27 12:44:00,904.4342278107064,240.0,184.43422781070637,0.0,0.0,0.0
1973-05-27 12:48:00,899.3340832102075,240.0,179.3340832102075,0.0,0.0,0.0
1973-05-27 12:52:00,849.539540023901,240.0,129.53954002390105,0.0,0.0,0.0
1973-05-27 12:56:00,888.7976029738894,240.0,168.7976029738894,0.0,0.0,0.0
1973-05-27 13:00:00,912.7785103490052,240.0,192.77851034900516,0.0,0.0,0.0
1973-05-27 13:04:00,962.0664490235954,240.0,242.0664490235954,0.0,0.0,0.0
1973-05-27 13:08:00,1025.1776145323863,240.0,305.1776145323863,0.0,0.0,0.0
1973-05-27 13:12:00,1062.4330866667776,240.0,342.4330866667776,0.0,0.0,0.0
1973-05-27 13:16:00,1003.7434184620588,240.0,283.7434184620588,0.0,0.0,0.0
1973-05-27 13:20:00,1074.2357594160585,240.0,354.2357594160585,0.0,0.0,0.0
1973-05-27 13:24:00,1077.9694243106158,240.0,357.96942431061575,0.0,0.0,0.0
1973-05-27 13:28:00,1116.1637045254938,240.0,396.1637045254938,0.0,0.0,0.0
1973-05-27 13:32:00,1031.074373957097,240.0,311.0743739570969,0.0,0.0,0.0
1973-05-27 13:36:00,858.5193184731202,240.0,138.51931847312017,0.0,0.0,0.0
1973-05-27 13:40:00,947.4495135619034,240.0,227.44951356190336,0.0,0.0,0.0
1973-05-27 13:44:00,934.5507993564008,240.0,214.55079935640083,0.0,0.0,0.0
1973-05-27 13:48:00,963.1381317180632,240.0,243.13813171806316,0.0,0.0,0.0
1973-05-27 13:52:00,969.4429868263492,240.0,249.44298682634917,0.0,0.0,0.0
